Throughput,Energy,Latency,Batch Size,Frequency,Directory,GPU Max Frequency (MHz),GPU Min Frequency (MHz),GPU Architecture,GPU Number of Cores,Memory Speed (GB/s),DRAM,Shared Memory,Memory Size (GB),Tensor Cores
83.1338,29.44987459599,0.986771,104,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
105.073,30.42373871878,1.009613,105,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
85.7785,30.48350400907,1.027901,106,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
86.4333,31.444340841260004,1.047962,107,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
87.0928,31.06422494568,1.036492,108,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
87.4513,31.62838310948,1.054708,109,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
85.4573,32.35069509872999,1.0876789999999998,110,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
86.7832,31.16189131528,1.057048,111,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
87.1124,32.3260651386,1.082943,112,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
89.7844,33.01308489708,1.093878,113,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
89.1077,33.2737516064,1.100752,114,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
89.414,32.128664924999995,1.090475,115,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.4361,33.312763542,1.130089,116,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.4447,33.67528546887,1.122843,117,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
92.0625,34.252330485399995,1.139473,118,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
91.0682,34.31483010696,1.151761,119,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
92.349,34.65626720108,1.158733,120,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
91.7747,35.00249231378999,1.165323,121,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
94.0523,35.62593104,1.201144,122,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
94.7443,35.62530250894,1.200754,123,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
94.0861,35.9026697244,1.205868,124,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
95.4061,36.40989561759,1.212079,125,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
96.7243,35.72456030902,1.197463,126,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
95.7477,36.195989921,1.229546,127,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
97.0664,37.73639120358,1.265903,128,1338750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.4658,0.5577035437200001,0.029377,1,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
34.7926,1.137002286,0.050086,2,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
42.4452,1.36924581499,0.060673,3,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
47.1009,1.7298417947,0.076486,4,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
50.1539,1.97927428685,0.087521,5,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
51.4923,2.157577968,0.096005,6,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
55.8531,2.6435195140000003,0.113563,7,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
56.764,2.87065184124,0.123889,8,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
58.3433,3.06626413968,0.130648,9,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
59.3466,3.37472329704,0.143644,10,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.6459,3.61803325625,0.151501,11,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
64.5038,3.93624377664,0.164192,12,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
64.5074,4.22150763862,0.172537,13,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.1911,4.372940926,0.185467,14,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.0137,4.6819836,0.1967219999999999,15,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.1309,5.24190646602,0.214221,16,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
67.46,5.39182915232,0.218464,17,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
71.1426,5.8768979087,0.2399389999999999,18,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
70.1454,6.0359215835,0.248134,19,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.7422,5.8779347625,0.2419649999999999,20,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.4837,6.228456528599999,0.254802,21,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.482,6.790526073499999,0.2740269999999999,22,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.4934,7.107085415739999,0.286777,23,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
77.4593,7.342997986199999,0.292147,24,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
77.1328,7.76745544813,0.3111109999999999,25,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.42,8.18884550208,0.326048,26,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
75.4665,8.1882134759,0.3240969999999999,27,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
75.0384,7.843211249999999,0.3193749999999999,28,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
77.1357,9.031878604,0.358351,29,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.7872,9.0169360188,0.3566959999999999,30,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
79.1189,9.21646223225,0.3657289999999999,31,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.8087,9.16061940068,0.358996,32,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.8236,10.14794938572,0.391738,33,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.8093,10.129297343,0.390106,34,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
75.839,10.276944913,0.4007949999999999,35,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.1465,10.71200716144,0.413576,36,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.4545,10.70442371896,0.414031,37,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
81.1068,11.334754907,0.4448359999999999,38,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
82.1319,11.16187947504,0.435592,39,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
82.4376,11.590147377,0.4470989999999999,40,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
86.7798,12.0345356383,0.466715,41,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
86.7793,12.3803080817,0.477035,42,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
87.4529,12.82065573848,0.4911819999999999,43,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.7533,12.43833033136,0.473776,44,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
84.1264,13.1929251231,0.50361,45,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.4547,13.1006307496,0.49964,46,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.1121,13.9604298505,0.542437,47,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
82.7517,13.69071907161,0.532353,48,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
83.4694,14.4224160475,0.5469769999999999,49,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
79.488,14.55466841166,0.554118,50,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
80.1335,14.62385796844,0.552263,51,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
80.463,14.796289459349998,0.570205,52,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
83.7571,15.25338618375,0.5948749999999999,53,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
83.1232,15.182974919999998,0.5871219999999999,54,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
84.11,15.40188427932,0.580572,55,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
86.4442,15.69854235994,0.594121,56,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
77.7999,16.53690712838,0.625934,57,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.1099,16.76490600176,0.639608,58,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
80.0848,17.33137884092,0.6558069999999999,59,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
87.4371,17.25891749417,0.657277,60,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
84.8028,17.5057664488,0.66514,61,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
95.054,17.62131631161,0.663051,62,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
79.637,18.37402947646,0.700862,63,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.7761,18.98187569062,0.7190019999999999,64,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.7713,19.41653497806,0.723382,65,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.1555,18.445450117,0.709154,66,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.492,18.672091802,0.715351,67,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
92.067,19.58700482253,0.7480789999999999,68,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
80.7021,17.043629094639996,0.6558919999999999,69,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
96.4212,19.59910193744,0.742298,70,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.8061,18.8457303545,0.717815,71,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.1622,21.5311804713,0.810549,72,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
74.481,20.41471461154,0.782399,73,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
75.1312,19.72344040854,0.760917,74,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.7991,21.63204367732,0.8130769999999999,75,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.1351,21.46293883517,0.8106909999999999,76,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
79.4633,21.80273390036,0.8329719999999999,77,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
77.133,20.90742250994,0.806462,78,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
80.1297,21.14354728852,0.8023939999999999,79,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
72.1549,21.7287042075,0.824697,80,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
83.451,22.11901805967,0.834897,81,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
72.4843,21.76464771414,0.822522,82,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.8118,22.64085067911,0.858653,83,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
85.0995,23.95561201936,0.903196,84,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.4601,23.34828460332,0.8834529999999999,85,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
87.7697,24.559132419260003,0.924827,86,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
75.1482,23.5854507196,0.901426,87,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
91.0918,23.61614680971,0.8962589999999999,88,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.8075,24.28856860725,0.921951,89,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.7445,24.0920226464,0.91408,90,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.8131,23.5991076279,0.898401,91,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.7853,25.04079420456,0.945201,92,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
79.1274,25.0894086064,0.947657,93,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
96.7535,25.13246093126,0.944078,94,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
97.4222,25.59875916483,0.952389,95,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
80.7944,25.450680134250003,0.962395,96,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
97.0996,26.09675853147,0.974919,97,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
99.4011,26.0424048111,0.975318,98,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
81.7996,26.59176240848,1.003004,99,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
100.42,26.9825768631,1.01259,100,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
103.589,27.130446849999995,1.02167,101,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
83.4366,28.167693206400003,1.059936,102,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
82.7741,28.749931983080003,1.078889,103,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.4141,28.00765871292,1.053386,104,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
84.7846,28.816359438879992,1.0806639999999998,105,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
86.1141,29.11686639268,1.102186,106,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
85.4421,28.84829631968,1.092472,107,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
85.7798,29.6579527963,1.111345,108,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
86.473,30.10806073593,1.126161,109,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.1364,29.943225118240004,1.129448,110,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
86.7653,30.13216691878,1.147033,111,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
89.123,31.04333565732,1.157562,112,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.3947,30.9745359363,1.154659,113,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.0702,31.251418976,1.184192,114,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.0639,31.4066279838,1.183111,115,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
89.8617,31.75220416001,1.192507,116,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.0858,31.368674181299998,1.1935829999999998,117,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.0988,31.695997701600003,1.193697,118,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
91.1023,32.295508708,1.219688,119,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
92.424,32.210980227600004,1.225479,120,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
92.4003,32.601642352199995,1.229017,121,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
92.4168,32.7633185722,1.243234,122,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
93.7148,33.98652602947,1.285187,123,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
94.5292,34.185690007999995,1.291232,124,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
94.3981,33.0389839582,1.260193,125,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
93.7371,33.684989598399994,1.282964,126,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
96.0824,34.376996895999994,1.296658,127,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
96.75,35.87249789564999,1.3356329999999998,128,1236750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.9704,0.55862354368,0.0301759999999999,1,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.9571,1.12764546241,0.051607,2,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
41.2854,1.39701007853,0.064339,3,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
45.9339,1.6997982474000002,0.078045,4,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
48.5947,1.99523703203,0.091289,5,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
51.8791,2.2522246572,0.103278,6,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
53.1772,2.5232897265,0.114531,7,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
56.5072,2.808693534,0.124953,8,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
57.5048,3.0721267182,0.13499,9,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
60.1804,3.3657500869199994,0.1496259999999999,10,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
60.3708,3.58401267448,0.157604,11,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
64.8316,3.90987232732,0.1688839999999999,12,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.84,4.197031255,0.181729,13,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
65.5141,4.50245962815,0.1959989999999999,14,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
67.5139,4.773004496,0.205946,15,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
67.5059,5.31871096,0.227648,16,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.4678,5.4456233832,0.23331,17,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
67.151,5.485873091999999,0.2357689999999999,18,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
67.8066,5.854311690099999,0.247378,19,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.1613,6.124224789,0.25755,20,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
68.1614,6.2768979264,0.2661199999999999,21,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
71.1606,6.643674370249999,0.2844129999999999,22,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
72.8026,6.910497298799999,0.29299,23,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
75.7977,7.2705892884,0.305546,24,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
74.4794,7.351873754500001,0.302545,25,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.4914,7.655280864,0.325248,26,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
71.4812,8.2454964708,0.341958,27,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.7679,8.262525312,0.33496,28,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.1045,8.4305104869,0.350335,29,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.1394,8.70177330256,0.3576519999999999,30,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
77.0803,9.127178065,0.3796899999999999,31,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.8093,9.1245864512,0.3758809999999999,32,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.8255,9.95175655708,0.406159,33,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
77.4711,9.775405455,0.396327,34,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
75.139,10.14218505088,0.412352,35,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
74.4044,10.27066769667,0.4239989999999999,36,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
81.445,10.371512866,0.4240279999999999,37,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
80.4491,11.252754294,0.460066,38,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
82.1343,11.23052148,0.4596079999999999,39,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
84.1371,11.4338744685,0.4675499999999999,40,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
86.0967,11.7855729405,0.479937,41,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
84.4131,12.1274049015,0.489915,42,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.7127,11.88763301325,0.479877,43,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.4198,12.03456486826,0.484606,44,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
77.8015,13.3094545608,0.538404,45,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.7734,12.29526333525,0.495093,46,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
72.8137,14.23268313684,0.571074,47,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
83.11,14.1607839414,0.56883,48,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.4618,14.09938876643,0.557821,49,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
77.7854,14.302461658,0.573889,50,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.1,14.18564163291,0.566443,51,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
80.133,15.204743804,0.6073879999999999,52,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
81.1355,14.622232185,0.574209,53,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
83.1037,15.1876101,0.614883,54,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
83.1431,15.721803864,0.624104,55,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
86.4251,16.20889893168,0.636496,56,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
88.4247,16.18437422654,0.654253,57,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
81.9679,16.303838841839998,0.6468729999999999,58,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
90.7706,15.58802700648,0.630243,59,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
83.8033,17.3676163398,0.683572,60,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
93.7193,17.193450780990002,0.6779529999999999,61,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
65.1656,17.431659205149998,0.7081189999999999,62,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.4705,17.791998730199996,0.7037319999999999,63,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
72.388,16.8331577785,0.673771,64,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
66.8227,17.755983228749997,0.7198749999999999,65,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
91.3319,18.58389226857,0.7335689999999999,66,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
83.0837,18.133184328,0.730941,67,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
71.1428,19.4046530436,0.7656839999999999,68,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
71.7888,19.32734615175,0.769041,69,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
72.1504,19.35852921288,0.7768079999999999,70,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.4703,19.95359821596,0.7873589999999999,71,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.8151,21.25764006014,0.843163,72,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
74.8048,19.58507038488,0.775918,73,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
75.1255,20.6988589296,0.8110799999999999,74,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.1164,21.038539545400003,0.82934,75,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
75.8092,19.988676939,0.7905749999999999,76,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
77.809,21.9877399956,0.8690479999999999,77,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.7993,21.0045721242,0.8370839999999999,78,1198500000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
